Source: *external.ShieldedRandReader
19m15s: 227.96 Gb (202.11 Mb/s)
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  3.84e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
      diehard_operm5|   0|   1000000|     100|0.89204292|  PASSED  | 587793767
  diehard_rank_32x32|   0|     40000|     100|0.94437340|  PASSED  |2458180908
    diehard_rank_6x8|   0|    100000|     100|0.42096036|  PASSED  |3631236434
   diehard_bitstream|   0|   2097152|     100|0.63666062|  PASSED  |2204965944
        diehard_opso|   0|   2097152|     100|0.87965649|  PASSED  |3112448156
        diehard_oqso|   0|   2097152|     100|0.84249501|  PASSED  |4062041886
         diehard_dna|   0|   2097152|     100|0.48215064|  PASSED  |1923343785
diehard_count_1s_str|   0|    256000|     100|0.56317749|  PASSED  | 760793538
diehard_count_1s_byt|   0|    256000|     100|0.24986225|  PASSED  |1228018503
 diehard_parking_lot|   0|     12000|     100|0.98448969|  PASSED  |2929183267
    diehard_2dsphere|   2|      8000|     100|0.98202687|  PASSED  | 547395372
    diehard_3dsphere|   3|      4000|     100|0.64641688|  PASSED  |2623973020
     diehard_squeeze|   0|    100000|     100|0.86011752|  PASSED  |1971377951
        diehard_sums|   0|       100|     100|0.61450338|  PASSED  | 342870856
        diehard_runs|   0|    100000|     100|0.63448751|  PASSED  |3481606510
        diehard_runs|   0|    100000|     100|0.68864066|  PASSED  |3481606510
       diehard_craps|   0|    200000|     100|0.05019753|  PASSED  |1113833983
       diehard_craps|   0|    200000|     100|0.52193605|  PASSED  |1113833983
 marsaglia_tsang_gcd|   0|  10000000|     100|0.80918338|  PASSED  | 627579756
 marsaglia_tsang_gcd|   0|  10000000|     100|0.98807451|  PASSED  | 627579756
         sts_monobit|   1|    100000|     100|0.74573760|  PASSED  |2888994261
            sts_runs|   2|    100000|     100|0.61066816|  PASSED  |2327543060
          sts_serial|   1|    100000|     100|0.43909391|  PASSED  |2877276826
          sts_serial|   2|    100000|     100|0.96952677|  PASSED  |2877276826
          sts_serial|   3|    100000|     100|0.98151491|  PASSED  |2877276826
          sts_serial|   3|    100000|     100|0.38859064|  PASSED  |2877276826
          sts_serial|   4|    100000|     100|0.09209262|  PASSED  |2877276826
          sts_serial|   4|    100000|     100|0.00577770|  PASSED  |2877276826
          sts_serial|   5|    100000|     100|0.33934251|  PASSED  |2877276826
          sts_serial|   5|    100000|     100|0.95106662|  PASSED  |2877276826
          sts_serial|   6|    100000|     100|0.75801807|  PASSED  |2877276826
          sts_serial|   6|    100000|     100|0.61667960|  PASSED  |2877276826
          sts_serial|   7|    100000|     100|0.98382397|  PASSED  |2877276826
          sts_serial|   7|    100000|     100|0.76620135|  PASSED  |2877276826
          sts_serial|   8|    100000|     100|0.89834296|  PASSED  |2877276826
          sts_serial|   8|    100000|     100|0.90443462|  PASSED  |2877276826
          sts_serial|   9|    100000|     100|0.89237298|  PASSED  |2877276826
          sts_serial|   9|    100000|     100|0.47004882|  PASSED  |2877276826
          sts_serial|  10|    100000|     100|0.90088291|  PASSED  |2877276826
          sts_serial|  10|    100000|     100|0.31630658|  PASSED  |2877276826
          sts_serial|  11|    100000|     100|0.19288375|  PASSED  |2877276826
          sts_serial|  11|    100000|     100|0.70978369|  PASSED  |2877276826
          sts_serial|  12|    100000|     100|0.76003411|  PASSED  |2877276826
          sts_serial|  12|    100000|     100|0.99101549|  PASSED  |2877276826
          sts_serial|  13|    100000|     100|0.81567977|  PASSED  |2877276826
          sts_serial|  13|    100000|     100|0.98374299|  PASSED  |2877276826
          sts_serial|  14|    100000|     100|0.56585785|  PASSED  |2877276826
          sts_serial|  14|    100000|     100|0.29699548|  PASSED  |2877276826
          sts_serial|  15|    100000|     100|0.50341311|  PASSED  |2877276826
          sts_serial|  15|    100000|     100|0.42018890|  PASSED  |2877276826
          sts_serial|  16|    100000|     100|0.39607297|  PASSED  |2877276826
          sts_serial|  16|    100000|     100|0.96282301|  PASSED  |2877276826
         rgb_bitdist|   1|    100000|     100|0.14002101|  PASSED  | 818762597
         rgb_bitdist|   2|    100000|     100|0.63125476|  PASSED  | 740217089
         rgb_bitdist|   3|    100000|     100|0.23261488|  PASSED  | 621732680
         rgb_bitdist|   4|    100000|     100|0.67863895|  PASSED  |2551314386
         rgb_bitdist|   5|    100000|     100|0.78910810|  PASSED  | 674514455
         rgb_bitdist|   6|    100000|     100|0.98540579|  PASSED  |2528111130
         rgb_bitdist|   7|    100000|     100|0.85413990|  PASSED  |3635281495
         rgb_bitdist|   8|    100000|     100|0.34153076|  PASSED  |2736440144
         rgb_bitdist|   9|    100000|     100|0.81865369|  PASSED  |1898884225
         rgb_bitdist|  10|    100000|     100|0.95962237|  PASSED  |1522263548
         rgb_bitdist|  11|    100000|     100|0.94383471|  PASSED  |3021160862
         rgb_bitdist|  12|    100000|     100|0.96655708|  PASSED  |3259064848
rgb_minimum_distance|   2|     10000|    1000|0.24289532|  PASSED  |3582697535
rgb_minimum_distance|   3|     10000|    1000|0.10725851|  PASSED  |1395827794
rgb_minimum_distance|   4|     10000|    1000|0.26319696|  PASSED  |1570520771
rgb_minimum_distance|   5|     10000|    1000|0.75598195|  PASSED  |4187656222
    rgb_permutations|   2|    100000|     100|0.01181409|  PASSED  |2062456059
    rgb_permutations|   3|    100000|     100|0.87951698|  PASSED  |3832838033
    rgb_permutations|   4|    100000|     100|0.39928374|  PASSED  |1719075592
    rgb_permutations|   5|    100000|     100|0.92131000|  PASSED  |3997739851
      rgb_lagged_sum|   0|   1000000|     100|0.10407246|  PASSED  |3224339897
      rgb_lagged_sum|   1|   1000000|     100|0.07447390|  PASSED  |3733335611
      rgb_lagged_sum|   2|   1000000|     100|0.93645190|  PASSED  |2107506805
      rgb_lagged_sum|   3|   1000000|     100|0.48237280|  PASSED  |1953909931
      rgb_lagged_sum|   4|   1000000|     100|0.17819085|  PASSED  |3322993495
      rgb_lagged_sum|   5|   1000000|     100|0.56207009|  PASSED  |3234470758
      rgb_lagged_sum|   6|   1000000|     100|0.96978839|  PASSED  |1378533107
      rgb_lagged_sum|   7|   1000000|     100|0.15202755|  PASSED  |3257565157
      rgb_lagged_sum|   8|   1000000|     100|0.30009227|  PASSED  | 655678509
      rgb_lagged_sum|   9|   1000000|     100|0.46438318|  PASSED  |2302329594
      rgb_lagged_sum|  10|   1000000|     100|0.80685547|  PASSED  |2793567989
      rgb_lagged_sum|  11|   1000000|     100|0.33776008|  PASSED  |   9345399
      rgb_lagged_sum|  12|   1000000|     100|0.32501898|  PASSED  | 834751391
      rgb_lagged_sum|  13|   1000000|     100|0.30744574|  PASSED  | 625420479
      rgb_lagged_sum|  14|   1000000|     100|0.36783107|  PASSED  |1536980513
      rgb_lagged_sum|  15|   1000000|     100|0.37821689|  PASSED  |2780338569
      rgb_lagged_sum|  16|   1000000|     100|0.00928730|  PASSED  |3469612881
      rgb_lagged_sum|  17|   1000000|     100|0.89911010|  PASSED  |1506157036
      rgb_lagged_sum|  18|   1000000|     100|0.16176422|  PASSED  |  65388589
      rgb_lagged_sum|  19|   1000000|     100|0.99189649|  PASSED  |2929704058
      rgb_lagged_sum|  20|   1000000|     100|0.14417300|  PASSED  | 446336848
      rgb_lagged_sum|  21|   1000000|     100|0.93703455|  PASSED  |4243989925
      rgb_lagged_sum|  22|   1000000|     100|0.03735140|  PASSED  |3145627017
      rgb_lagged_sum|  23|   1000000|     100|0.22124826|  PASSED  |2744168632
      rgb_lagged_sum|  24|   1000000|     100|0.42401136|  PASSED  |2773233162
      rgb_lagged_sum|  25|   1000000|     100|0.95388758|  PASSED  | 596350277
      rgb_lagged_sum|  26|   1000000|     100|0.81107207|  PASSED  |2931190646
      rgb_lagged_sum|  27|   1000000|     100|0.93787067|  PASSED  |3860997256
      rgb_lagged_sum|  28|   1000000|     100|0.97647645|  PASSED  |2790981508
      rgb_lagged_sum|  29|   1000000|     100|0.77885527|  PASSED  |2958684345
      rgb_lagged_sum|  30|   1000000|     100|0.18075586|  PASSED  |1653930694
      rgb_lagged_sum|  31|   1000000|     100|0.05546893|  PASSED  |2729628496
      rgb_lagged_sum|  32|   1000000|     100|0.96513198|  PASSED  |2247507612
     rgb_kstest_test|   0|     10000|    1000|0.34323116|  PASSED  |2672469026
     dab_bytedistrib|   0|  51200000|       1|0.76970977|  PASSED  | 314553518
             dab_dct| 256|     50000|       1|0.81738018|  PASSED  |4123251138
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.34651520|  PASSED  | 964204873
        dab_filltree|  32|  15000000|       1|0.34801404|  PASSED  | 964204873
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.14991779|  PASSED  | 515488102
       dab_filltree2|   1|   5000000|       1|0.06168018|  PASSED  | 515488102
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.77576067|  PASSED  |2967926313
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  2.65e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.43655767|  PASSED  |3527389764
      diehard_operm5|   0|   1000000|     100|0.85295447|  PASSED  | 428180109
  diehard_rank_32x32|   0|     40000|     100|0.61505083|  PASSED  | 921138944
    diehard_rank_6x8|   0|    100000|     100|0.45283901|  PASSED  |1823516874
   diehard_bitstream|   0|   2097152|     100|0.90960253|  PASSED  |1654620990
        diehard_opso|   0|   2097152|     100|0.30153551|  PASSED  | 188337554
        diehard_oqso|   0|   2097152|     100|0.45607244|  PASSED  |2137885495
         diehard_dna|   0|   2097152|     100|0.79066169|  PASSED  |3907136527
diehard_count_1s_str|   0|    256000|     100|0.84704429|  PASSED  |4052550428
