#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  4.06e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
rgb_minimum_distance|   5|     10000|    1000|0.86368663|  PASSED  |1891833330
    rgb_permutations|   2|    100000|     100|0.90537505|  PASSED  | 936782855
    rgb_permutations|   3|    100000|     100|0.46753694|  PASSED  |3226882909
    rgb_permutations|   4|    100000|     100|0.25865230|  PASSED  |2574434734
    rgb_permutations|   5|    100000|     100|0.99664767|   WEAK   |1709047858
      rgb_lagged_sum|   0|   1000000|     100|0.30270296|  PASSED  |1302973652
      rgb_lagged_sum|   1|   1000000|     100|0.56836489|  PASSED  |2790704528
      rgb_lagged_sum|   2|   1000000|     100|0.86806482|  PASSED  | 217240522
      rgb_lagged_sum|   3|   1000000|     100|0.35320644|  PASSED  | 366185492
      rgb_lagged_sum|   4|   1000000|     100|0.18580745|  PASSED  |2805686096
      rgb_lagged_sum|   5|   1000000|     100|0.80393959|  PASSED  | 991909698
      rgb_lagged_sum|   6|   1000000|     100|0.94149243|  PASSED  |2165348688
      rgb_lagged_sum|   7|   1000000|     100|0.56662883|  PASSED  |2894632308
      rgb_lagged_sum|   8|   1000000|     100|0.82568185|  PASSED  |4115030110
      rgb_lagged_sum|   9|   1000000|     100|0.06638414|  PASSED  |2446256292
